ID_Orden,ID_Equipo,Fecha_ot,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Periodo,frecuencia_correctivo,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
9079,72,2022-03-02,Correctivo,2745,1,Ubicacion_D,2022-02-28,1,Motor,Fabricante_A,Modelo_5,454,560
9080,157,2022-03-02,Correctivo,2539,9,Ubicacion_C,2022-02-28,1,Generador,Fabricante_C,Modelo_6,369,889
9081,378,2022-03-02,Preventivo,777,2,Ubicacion_D,2022-02-28,0,Motor,Fabricante_C,Modelo_7,257,961
9082,462,2022-03-02,Preventivo,360,1,Ubicacion_D,2022-02-28,0,Motor,Fabricante_C,Modelo_2,498,823
9083,349,2022-03-02,Preventivo,268,1,Ubicacion_C,2022-02-28,0,Motor,Fabricante_A,Modelo_10,92,612
9084,410,2022-03-02,Preventivo,580,1,Ubicacion_C,2022-02-28,0,Motor,Fabricante_C,Modelo_4,320,831
9085,293,2022-03-02,Preventivo,282,2,Ubicacion_D,2022-02-28,0,Bomba,Fabricante_D,Modelo_9,366,789
9086,212,2022-03-02,Preventivo,439,2,Ubicacion_B,2022-02-28,0,Compresor,Fabricante_C,Modelo_3,370,667
9087,243,2022-03-02,Preventivo,947,2,Ubicacion_B,2022-02-28,0,Generador,Fabricante_C,Modelo_1,203,704
9088,134,2022-03-02,Preventivo,816,2,Ubicacion_A,2022-02-28,0,Compresor,Fabricante_C,Modelo_4,130,766
9089,382,2022-03-02,Preventivo,960,1,Ubicacion_A,2022-02-28,0,Bomba,Fabricante_A,Modelo_10,281,634
9090,39,2022-03-02,Preventivo,115,2,Ubicacion_A,2022-02-28,0,Compresor,Fabricante_D,Modelo_8,241,612
9091,344,2022-03-02,Correctivo,2348,3,Ubicacion_A,2022-02-28,1,Bomba,Fabricante_B,Modelo_1,201,786
9092,76,2022-03-02,Preventivo,751,1,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_D,Modelo_6,426,938
9093,199,2022-03-02,Preventivo,554,2,Ubicacion_C,2022-02-28,1,Compresor,Fabricante_B,Modelo_6,178,587
9094,428,2022-03-03,Preventivo,283,1,Ubicacion_A,2022-02-28,0,Bomba,Fabricante_C,Modelo_7,161,844
9095,80,2022-03-03,Preventivo,225,2,Ubicacion_B,2022-02-28,0,Compresor,Fabricante_A,Modelo_10,323,832
9096,49,2022-03-03,Preventivo,914,1,Ubicacion_B,2022-02-28,0,Motor,Fabricante_D,Modelo_10,347,950
9097,457,2022-03-03,Correctivo,1114,14,Ubicacion_B,2022-02-28,1,Generador,Fabricante_A,Modelo_5,224,554
9098,406,2022-03-03,Preventivo,632,2,Ubicacion_D,2022-02-28,0,Bomba,Fabricante_B,Modelo_8,198,755
9099,162,2022-03-03,Preventivo,871,2,Ubicacion_D,2022-02-28,0,Motor,Fabricante_C,Modelo_5,187,748
9100,192,2022-03-03,Preventivo,178,2,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_D,Modelo_6,140,923
9101,118,2022-03-03,Correctivo,3463,15,Ubicacion_B,2022-02-28,1,Bomba,Fabricante_B,Modelo_10,296,599
9102,257,2022-03-03,Correctivo,3591,9,Ubicacion_D,2022-02-28,2,Bomba,Fabricante_A,Modelo_7,57,873
9103,403,2022-03-03,Preventivo,832,2,Ubicacion_B,2022-02-28,0,Generador,Fabricante_A,Modelo_2,342,731
9104,201,2022-03-03,Preventivo,467,2,Ubicacion_C,2022-02-28,0,Motor,Fabricante_D,Modelo_6,346,654
9105,86,2022-03-03,Correctivo,3243,11,Ubicacion_A,2022-02-28,1,Compresor,Fabricante_D,Modelo_7,180,725
9106,376,2022-03-03,Preventivo,488,1,Ubicacion_D,2022-02-28,0,Motor,Fabricante_C,Modelo_10,262,735
9107,433,2022-03-03,Preventivo,279,1,Ubicacion_D,2022-02-28,0,Motor,Fabricante_C,Modelo_1,439,667
9108,381,2022-03-03,Preventivo,548,1,Ubicacion_B,2022-02-28,0,Generador,Fabricante_C,Modelo_7,433,577
9109,78,2022-03-03,Preventivo,510,1,Ubicacion_D,2022-02-28,0,Bomba,Fabricante_A,Modelo_2,249,570
9110,354,2022-03-03,Correctivo,4394,15,Ubicacion_D,2022-02-28,1,Motor,Fabricante_B,Modelo_2,108,882
9111,199,2022-03-03,Correctivo,1104,4,Ubicacion_C,2022-02-28,1,Compresor,Fabricante_B,Modelo_6,178,587
9112,434,2022-03-03,Preventivo,278,1,Ubicacion_C,2022-02-28,0,Generador,Fabricante_A,Modelo_8,234,511
9113,273,2022-03-03,Preventivo,297,1,Ubicacion_C,2022-02-28,0,Motor,Fabricante_D,Modelo_5,70,957
9114,248,2022-03-03,Correctivo,4885,2,Ubicacion_B,2022-02-28,1,Motor,Fabricante_D,Modelo_7,208,522
9115,137,2022-03-03,Correctivo,2337,17,Ubicacion_C,2022-02-28,1,Generador,Fabricante_D,Modelo_3,258,759
9116,488,2022-03-04,Correctivo,3243,14,Ubicacion_A,2022-02-28,1,Compresor,Fabricante_D,Modelo_2,237,683
9117,455,2022-03-04,Preventivo,872,1,Ubicacion_C,2022-02-28,0,Generador,Fabricante_C,Modelo_6,350,738
9118,225,2022-03-04,Preventivo,554,1,Ubicacion_C,2022-02-28,0,Motor,Fabricante_D,Modelo_9,100,880
9119,478,2022-03-04,Preventivo,179,1,Ubicacion_B,2022-02-28,0,Bomba,Fabricante_B,Modelo_9,449,800
9120,464,2022-03-04,Preventivo,481,1,Ubicacion_A,2022-02-28,0,Bomba,Fabricante_C,Modelo_6,155,642
9121,229,2022-03-04,Correctivo,3186,16,Ubicacion_B,2022-02-28,1,Motor,Fabricante_C,Modelo_1,487,615
9122,182,2022-03-04,Correctivo,4823,12,Ubicacion_B,2022-02-28,1,Bomba,Fabricante_D,Modelo_10,242,906
9123,257,2022-03-04,Correctivo,3320,24,Ubicacion_D,2022-02-28,2,Bomba,Fabricante_A,Modelo_7,57,873
9124,30,2022-03-04,Preventivo,399,1,Ubicacion_A,2022-02-28,0,Compresor,Fabricante_B,Modelo_7,477,838
9125,255,2022-03-04,Preventivo,348,1,Ubicacion_A,2022-02-28,0,Motor,Fabricante_A,Modelo_10,414,975
9126,159,2022-03-04,Preventivo,164,1,Ubicacion_A,2022-02-28,0,Generador,Fabricante_D,Modelo_3,359,512
9127,416,2022-03-04,Preventivo,967,2,Ubicacion_C,2022-02-28,0,Motor,Fabricante_C,Modelo_10,321,609
9128,11,2022-03-04,Preventivo,598,1,Ubicacion_D,2022-02-28,0,Bomba,Fabricante_B,Modelo_6,391,760
9129,301,2022-03-04,Correctivo,824,8,Ubicacion_C,2022-02-28,2,Compresor,Fabricante_D,Modelo_8,219,958
9130,15,2022-03-05,Preventivo,574,1,Ubicacion_C,2022-02-28,0,Generador,Fabricante_B,Modelo_6,456,720
9131,437,2022-03-05,Preventivo,467,2,Ubicacion_A,2022-02-28,0,Compresor,Fabricante_C,Modelo_8,405,711
9132,383,2022-03-05,Preventivo,281,2,Ubicacion_C,2022-02-28,0,Bomba,Fabricante_B,Modelo_3,262,928
9133,43,2022-03-05,Preventivo,772,2,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_B,Modelo_6,402,931
9134,291,2022-03-05,Correctivo,1033,7,Ubicacion_B,2022-02-28,1,Generador,Fabricante_D,Modelo_4,188,689
9135,178,2022-03-05,Preventivo,231,1,Ubicacion_B,2022-02-28,0,Compresor,Fabricante_B,Modelo_9,298,942
9136,492,2022-03-05,Preventivo,993,2,Ubicacion_A,2022-02-28,0,Motor,Fabricante_D,Modelo_5,355,739
9137,280,2022-03-05,Preventivo,738,2,Ubicacion_A,2022-02-28,0,Generador,Fabricante_A,Modelo_8,269,507
9138,13,2022-03-05,Preventivo,695,1,Ubicacion_B,2022-02-28,0,Bomba,Fabricante_D,Modelo_5,498,525
9139,45,2022-03-05,Preventivo,225,2,Ubicacion_A,2022-02-28,0,Generador,Fabricante_C,Modelo_1,214,943
9140,388,2022-03-05,Correctivo,3640,15,Ubicacion_B,2022-02-28,1,Motor,Fabricante_C,Modelo_6,474,543
9141,458,2022-03-05,Preventivo,331,1,Ubicacion_A,2022-02-28,0,Bomba,Fabricante_D,Modelo_1,172,874
9142,220,2022-03-05,Preventivo,725,2,Ubicacion_A,2022-02-28,0,Motor,Fabricante_D,Modelo_1,198,591
9143,46,2022-03-05,Preventivo,845,2,Ubicacion_D,2022-02-28,0,Generador,Fabricante_B,Modelo_9,219,787
9144,301,2022-03-05,Correctivo,577,14,Ubicacion_C,2022-02-28,2,Compresor,Fabricante_D,Modelo_8,219,958
9145,494,2022-03-05,Preventivo,608,1,Ubicacion_D,2022-02-28,0,Generador,Fabricante_B,Modelo_4,365,656
9146,338,2022-03-05,Correctivo,3193,14,Ubicacion_D,2022-02-28,1,Motor,Fabricante_C,Modelo_8,76,933
9147,414,2022-03-05,Correctivo,2100,12,Ubicacion_A,2022-02-28,1,Motor,Fabricante_C,Modelo_6,279,901
9148,69,2022-03-05,Preventivo,143,1,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_A,Modelo_3,119,629
9149,296,2022-03-06,Preventivo,985,1,Ubicacion_D,2022-02-28,0,Bomba,Fabricante_C,Modelo_1,120,557
9150,495,2022-03-06,Preventivo,289,1,Ubicacion_C,2022-02-28,0,Generador,Fabricante_B,Modelo_1,187,653
9151,479,2022-03-06,Preventivo,602,2,Ubicacion_D,2022-02-28,0,Compresor,Fabricante_B,Modelo_1,219,903
9152,133,2022-03-06,Correctivo,1582,10,Ubicacion_C,2022-02-28,1,Generador,Fabricante_C,Modelo_9,256,684
9153,446,2022-03-06,Preventivo,652,2,Ubicacion_A,2022-02-28,0,Generador,Fabricante_C,Modelo_2,95,561
9154,211,2022-03-06,Preventivo,434,2,Ubicacion_D,2022-02-28,0,Motor,Fabricante_D,Modelo_10,240,622
9155,67,2022-03-06,Preventivo,557,1,Ubicacion_A,2022-02-28,0,Compresor,Fabricante_C,Modelo_1,458,842
9156,288,2022-03-06,Preventivo,257,2,Ubicacion_B,2022-02-28,0,Motor,Fabricante_D,Modelo_9,99,702
9157,160,2022-03-06,Correctivo,3245,7,Ubicacion_D,2022-02-28,1,Motor,Fabricante_C,Modelo_4,401,975
9158,38,2022-03-06,Preventivo,792,1,Ubicacion_B,2022-02-28,0,Generador,Fabricante_D,Modelo_10,378,695
9159,269,2022-03-06,Preventivo,929,1,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_A,Modelo_6,159,917
9160,308,2022-03-06,Preventivo,996,2,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_B,Modelo_1,235,949
9161,415,2022-03-06,Correctivo,1681,14,Ubicacion_C,2022-02-28,1,Generador,Fabricante_D,Modelo_2,266,958
9162,457,2022-03-06,Preventivo,781,2,Ubicacion_B,2022-02-28,1,Generador,Fabricante_A,Modelo_5,224,554
9163,124,2022-03-06,Preventivo,168,2,Ubicacion_A,2022-02-28,0,Generador,Fabricante_B,Modelo_4,455,684
9164,251,2022-03-06,Preventivo,529,1,Ubicacion_C,2022-02-28,0,Motor,Fabricante_C,Modelo_8,470,584
9165,259,2022-03-06,Preventivo,641,2,Ubicacion_D,2022-02-28,0,Compresor,Fabricante_A,Modelo_3,367,536
9166,94,2022-03-06,Preventivo,394,1,Ubicacion_C,2022-02-28,0,Compresor,Fabricante_D,Modelo_7,112,675
9167,169,2022-03-06,Preventivo,980,1,Ubicacion_C,2022-02-28,0,Generador,Fabricante_C,Modelo_4,362,735
9168,189,2022-03-06,Preventivo,612,1,Ubicacion_D,2022-02-28,0,Bomba,Fabricante_D,Modelo_2,442,699
9169,302,2022-03-06,Preventivo,160,1,Ubicacion_B,2022-02-28,0,Generador,Fabricante_C,Modelo_9,331,701
9170,484,2022-03-06,Preventivo,223,1,Ubicacion_C,2022-02-28,0,Motor,Fabricante_B,Modelo_3,453,613
9171,283,2022-03-06,Preventivo,580,1,Ubicacion_A,2022-02-28,0,Bomba,Fabricante_C,Modelo_4,65,788
9172,467,2022-03-06,Correctivo,2317,5,Ubicacion_C,2022-02-28,2,Compresor,Fabricante_B,Modelo_10,264,942
9173,44,2022-03-06,Preventivo,596,1,Ubicacion_B,2022-02-28,0,Bomba,Fabricante_C,Modelo_7,354,604
9174,239,2022-03-06,Preventivo,261,1,Ubicacion_D,2022-02-28,0,Generador,Fabricante_C,Modelo_7,279,626
9175,488,2022-03-07,Preventivo,215,2,Ubicacion_A,2022-03-07,0,Compresor,Fabricante_D,Modelo_2,237,683
9176,366,2022-03-07,Preventivo,111,2,Ubicacion_C,2022-03-07,0,Motor,Fabricante_D,Modelo_4,119,660
9177,2,2022-03-07,Preventivo,369,2,Ubicacion_C,2022-03-07,2,Generador,Fabricante_B,Modelo_2,393,522
9178,181,2022-03-07,Correctivo,1493,16,Ubicacion_A,2022-03-07,1,Compresor,Fabricante_A,Modelo_7,475,502
9179,457,2022-03-07,Correctivo,4750,12,Ubicacion_B,2022-03-07,1,Generador,Fabricante_A,Modelo_5,224,554
9180,36,2022-03-07,Correctivo,2737,4,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_B,Modelo_3,92,986
9181,182,2022-03-07,Preventivo,971,1,Ubicacion_B,2022-03-07,0,Bomba,Fabricante_D,Modelo_10,242,906
9182,179,2022-03-07,Preventivo,938,2,Ubicacion_B,2022-03-07,0,Generador,Fabricante_D,Modelo_9,152,669
9183,284,2022-03-07,Correctivo,645,16,Ubicacion_D,2022-03-07,1,Generador,Fabricante_C,Modelo_7,293,973
9184,88,2022-03-07,Preventivo,137,1,Ubicacion_B,2022-03-07,0,Bomba,Fabricante_B,Modelo_10,129,522
9185,281,2022-03-07,Preventivo,903,2,Ubicacion_C,2022-03-07,0,Compresor,Fabricante_D,Modelo_1,171,606
9186,326,2022-03-07,Preventivo,110,1,Ubicacion_C,2022-03-07,0,Generador,Fabricante_B,Modelo_1,467,571
9187,38,2022-03-07,Correctivo,2750,17,Ubicacion_B,2022-03-07,1,Generador,Fabricante_D,Modelo_10,378,695
9188,401,2022-03-07,Preventivo,677,1,Ubicacion_C,2022-03-07,0,Compresor,Fabricante_B,Modelo_3,263,797
9189,176,2022-03-07,Preventivo,648,1,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_D,Modelo_6,138,796
9190,89,2022-03-07,Preventivo,721,1,Ubicacion_B,2022-03-07,0,Compresor,Fabricante_D,Modelo_3,281,750
9191,113,2022-03-07,Preventivo,893,2,Ubicacion_D,2022-03-07,0,Generador,Fabricante_B,Modelo_9,366,554
9192,271,2022-03-07,Preventivo,636,1,Ubicacion_C,2022-03-07,0,Motor,Fabricante_C,Modelo_10,239,603
9193,343,2022-03-07,Correctivo,2077,23,Ubicacion_B,2022-03-07,1,Compresor,Fabricante_C,Modelo_8,326,759
9194,231,2022-03-07,Preventivo,895,2,Ubicacion_C,2022-03-07,0,Bomba,Fabricante_C,Modelo_6,105,890
9195,396,2022-03-07,Preventivo,595,2,Ubicacion_B,2022-03-07,0,Bomba,Fabricante_A,Modelo_2,200,929
9196,272,2022-03-07,Preventivo,989,2,Ubicacion_B,2022-03-07,0,Generador,Fabricante_A,Modelo_1,442,753
9197,279,2022-03-07,Preventivo,798,2,Ubicacion_A,2022-03-07,0,Motor,Fabricante_B,Modelo_1,80,517
9198,122,2022-03-07,Preventivo,373,2,Ubicacion_D,2022-03-07,0,Bomba,Fabricante_B,Modelo_9,326,765
9199,418,2022-03-07,Preventivo,953,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_A,Modelo_8,59,903
9200,222,2022-03-07,Correctivo,3789,11,Ubicacion_C,2022-03-07,1,Generador,Fabricante_B,Modelo_3,301,651
9201,177,2022-03-07,Correctivo,2598,20,Ubicacion_C,2022-03-07,1,Generador,Fabricante_B,Modelo_5,60,681
9202,277,2022-03-07,Preventivo,116,2,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_C,Modelo_3,227,804
9203,476,2022-03-08,Preventivo,732,2,Ubicacion_B,2022-03-07,0,Motor,Fabricante_D,Modelo_9,439,565
9204,166,2022-03-08,Preventivo,270,1,Ubicacion_C,2022-03-07,0,Motor,Fabricante_A,Modelo_9,184,748
9205,20,2022-03-08,Preventivo,937,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_B,Modelo_10,299,500
9206,425,2022-03-08,Preventivo,883,2,Ubicacion_B,2022-03-07,0,Generador,Fabricante_A,Modelo_1,267,750
9207,393,2022-03-08,Preventivo,566,2,Ubicacion_C,2022-03-07,0,Generador,Fabricante_A,Modelo_3,197,718
9208,426,2022-03-08,Preventivo,663,1,Ubicacion_A,2022-03-07,0,Generador,Fabricante_C,Modelo_6,236,615
9209,19,2022-03-08,Preventivo,755,2,Ubicacion_B,2022-03-07,0,Motor,Fabricante_B,Modelo_1,392,535
9210,365,2022-03-08,Correctivo,1150,16,Ubicacion_C,2022-03-07,1,Motor,Fabricante_C,Modelo_7,357,923
9211,416,2022-03-08,Correctivo,2434,20,Ubicacion_C,2022-03-07,1,Motor,Fabricante_C,Modelo_10,321,609
9212,114,2022-03-08,Preventivo,668,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_B,Modelo_10,494,523
9213,120,2022-03-08,Correctivo,3382,5,Ubicacion_A,2022-03-07,1,Compresor,Fabricante_B,Modelo_10,246,512
9214,305,2022-03-08,Preventivo,744,1,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_B,Modelo_5,142,803
9215,2,2022-03-08,Correctivo,1499,4,Ubicacion_C,2022-03-07,2,Generador,Fabricante_B,Modelo_2,393,522
9216,60,2022-03-08,Correctivo,2966,19,Ubicacion_B,2022-03-07,1,Motor,Fabricante_D,Modelo_1,384,611
9217,328,2022-03-08,Preventivo,729,1,Ubicacion_C,2022-03-07,0,Compresor,Fabricante_A,Modelo_10,337,668
9218,277,2022-03-09,Correctivo,1836,24,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_C,Modelo_3,227,804
9219,146,2022-03-09,Preventivo,607,2,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_A,Modelo_4,237,518
9220,365,2022-03-09,Preventivo,696,1,Ubicacion_C,2022-03-07,1,Motor,Fabricante_C,Modelo_7,357,923
9221,112,2022-03-09,Preventivo,925,2,Ubicacion_D,2022-03-07,0,Generador,Fabricante_C,Modelo_2,113,606
9222,313,2022-03-09,Preventivo,844,1,Ubicacion_C,2022-03-07,0,Motor,Fabricante_D,Modelo_8,216,616
9223,356,2022-03-09,Preventivo,989,2,Ubicacion_D,2022-03-07,0,Generador,Fabricante_B,Modelo_7,336,518
9224,154,2022-03-09,Preventivo,833,1,Ubicacion_B,2022-03-07,0,Generador,Fabricante_C,Modelo_7,80,947
9225,379,2022-03-09,Correctivo,2135,18,Ubicacion_C,2022-03-07,1,Compresor,Fabricante_A,Modelo_10,472,780
9226,51,2022-03-09,Preventivo,324,2,Ubicacion_C,2022-03-07,0,Bomba,Fabricante_C,Modelo_4,351,500
9227,260,2022-03-09,Correctivo,1847,12,Ubicacion_A,2022-03-07,1,Generador,Fabricante_B,Modelo_9,285,598
9228,254,2022-03-09,Preventivo,744,2,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_C,Modelo_7,87,612
9229,145,2022-03-09,Preventivo,189,1,Ubicacion_B,2022-03-07,0,Generador,Fabricante_B,Modelo_9,273,766
9230,232,2022-03-09,Preventivo,565,2,Ubicacion_B,2022-03-07,0,Motor,Fabricante_A,Modelo_3,97,710
9231,54,2022-03-09,Preventivo,437,2,Ubicacion_D,2022-03-07,0,Compresor,Fabricante_D,Modelo_4,419,724
9232,350,2022-03-10,Preventivo,700,2,Ubicacion_A,2022-03-07,0,Generador,Fabricante_A,Modelo_9,127,608
9233,190,2022-03-10,Preventivo,227,1,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_C,Modelo_10,334,967
9234,240,2022-03-10,Preventivo,398,2,Ubicacion_B,2022-03-07,0,Motor,Fabricante_A,Modelo_2,184,822
9235,241,2022-03-10,Preventivo,229,1,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_D,Modelo_10,194,917
9236,131,2022-03-10,Preventivo,165,1,Ubicacion_D,2022-03-07,0,Compresor,Fabricante_C,Modelo_2,484,916
9237,115,2022-03-10,Preventivo,336,2,Ubicacion_C,2022-03-07,0,Generador,Fabricante_C,Modelo_7,151,609
9238,346,2022-03-10,Preventivo,508,1,Ubicacion_B,2022-03-07,0,Compresor,Fabricante_A,Modelo_10,217,623
9239,28,2022-03-10,Preventivo,164,2,Ubicacion_C,2022-03-07,0,Generador,Fabricante_B,Modelo_2,113,575
9240,295,2022-03-10,Preventivo,275,1,Ubicacion_C,2022-03-07,1,Bomba,Fabricante_D,Modelo_5,253,817
9241,217,2022-03-10,Preventivo,866,1,Ubicacion_A,2022-03-07,0,Generador,Fabricante_B,Modelo_7,490,687
9242,14,2022-03-10,Preventivo,441,1,Ubicacion_C,2022-03-07,0,Generador,Fabricante_B,Modelo_4,465,807
9243,373,2022-03-10,Preventivo,556,1,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_C,Modelo_8,127,501
9244,294,2022-03-10,Preventivo,431,2,Ubicacion_C,2022-03-07,0,Bomba,Fabricante_B,Modelo_3,327,854
9245,34,2022-03-10,Preventivo,925,1,Ubicacion_D,2022-03-07,0,Generador,Fabricante_A,Modelo_9,72,597
9246,429,2022-03-11,Preventivo,991,1,Ubicacion_C,2022-03-07,0,Motor,Fabricante_C,Modelo_2,481,572
9247,452,2022-03-11,Preventivo,600,2,Ubicacion_B,2022-03-07,0,Generador,Fabricante_B,Modelo_3,315,581
9248,50,2022-03-11,Preventivo,955,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_A,Modelo_2,138,536
9249,209,2022-03-11,Correctivo,3754,17,Ubicacion_A,2022-03-07,1,Generador,Fabricante_C,Modelo_8,475,988
9250,2,2022-03-11,Correctivo,3354,12,Ubicacion_C,2022-03-07,2,Generador,Fabricante_B,Modelo_2,393,522
9251,160,2022-03-11,Preventivo,971,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_C,Modelo_4,401,975
9252,342,2022-03-11,Correctivo,1611,1,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_D,Modelo_9,278,655
9253,478,2022-03-11,Correctivo,3537,12,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_B,Modelo_9,449,800
9254,147,2022-03-11,Preventivo,696,1,Ubicacion_A,2022-03-07,0,Generador,Fabricante_D,Modelo_5,496,720
9255,250,2022-03-11,Preventivo,116,1,Ubicacion_A,2022-03-07,0,Motor,Fabricante_D,Modelo_9,476,620
9256,461,2022-03-11,Preventivo,507,1,Ubicacion_C,2022-03-07,0,Compresor,Fabricante_A,Modelo_10,77,548
9257,57,2022-03-11,Correctivo,1199,1,Ubicacion_B,2022-03-07,1,Compresor,Fabricante_C,Modelo_2,196,606
9258,421,2022-03-11,Preventivo,459,2,Ubicacion_D,2022-03-07,0,Bomba,Fabricante_D,Modelo_9,271,543
9259,291,2022-03-11,Preventivo,987,2,Ubicacion_B,2022-03-07,0,Generador,Fabricante_D,Modelo_4,188,689
9260,10,2022-03-11,Preventivo,585,2,Ubicacion_D,2022-03-07,0,Compresor,Fabricante_C,Modelo_9,219,552
9261,48,2022-03-11,Correctivo,1944,6,Ubicacion_A,2022-03-07,1,Motor,Fabricante_B,Modelo_7,214,514
9262,163,2022-03-11,Preventivo,883,2,Ubicacion_A,2022-03-07,0,Compresor,Fabricante_D,Modelo_7,304,877
9263,343,2022-03-11,Preventivo,963,1,Ubicacion_B,2022-03-07,1,Compresor,Fabricante_C,Modelo_8,326,759
9264,466,2022-03-11,Preventivo,340,2,Ubicacion_C,2022-03-07,0,Compresor,Fabricante_A,Modelo_1,457,761
9265,385,2022-03-11,Preventivo,727,2,Ubicacion_C,2022-03-07,0,Motor,Fabricante_B,Modelo_3,420,927
9266,229,2022-03-11,Preventivo,856,1,Ubicacion_B,2022-03-07,0,Motor,Fabricante_C,Modelo_1,487,615
9267,21,2022-03-11,Preventivo,818,1,Ubicacion_D,2022-03-07,0,Generador,Fabricante_C,Modelo_2,388,681
9268,100,2022-03-11,Preventivo,304,1,Ubicacion_C,2022-03-07,0,Bomba,Fabricante_D,Modelo_10,435,814
9269,17,2022-03-12,Correctivo,2071,18,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_C,Modelo_1,269,966
9270,60,2022-03-12,Preventivo,565,1,Ubicacion_B,2022-03-07,1,Motor,Fabricante_D,Modelo_1,384,611
9271,197,2022-03-12,Preventivo,339,2,Ubicacion_A,2022-03-07,0,Compresor,Fabricante_D,Modelo_9,179,629
9272,348,2022-03-12,Preventivo,465,2,Ubicacion_D,2022-03-07,0,Bomba,Fabricante_D,Modelo_5,99,655
9273,99,2022-03-12,Preventivo,961,1,Ubicacion_B,2022-03-07,0,Bomba,Fabricante_C,Modelo_2,247,515
9274,427,2022-03-12,Preventivo,313,1,Ubicacion_C,2022-03-07,0,Generador,Fabricante_C,Modelo_9,168,908
9275,45,2022-03-12,Correctivo,2390,5,Ubicacion_A,2022-03-07,1,Generador,Fabricante_C,Modelo_1,214,943
9276,180,2022-03-12,Preventivo,442,1,Ubicacion_D,2022-03-07,0,Bomba,Fabricante_D,Modelo_3,398,831
9277,371,2022-03-12,Preventivo,598,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_A,Modelo_1,359,545
9278,177,2022-03-12,Preventivo,333,1,Ubicacion_C,2022-03-07,1,Generador,Fabricante_B,Modelo_5,60,681
9279,289,2022-03-12,Preventivo,566,2,Ubicacion_C,2022-03-07,0,Bomba,Fabricante_C,Modelo_6,173,650
9280,402,2022-03-12,Preventivo,173,2,Ubicacion_B,2022-03-07,0,Generador,Fabricante_A,Modelo_6,114,543
9281,424,2022-03-12,Preventivo,848,1,Ubicacion_D,2022-03-07,0,Bomba,Fabricante_C,Modelo_1,317,913
9282,292,2022-03-12,Preventivo,441,1,Ubicacion_A,2022-03-07,0,Bomba,Fabricante_B,Modelo_4,253,808
9283,5,2022-03-12,Preventivo,737,1,Ubicacion_C,2022-03-07,0,Generador,Fabricante_C,Modelo_7,51,958
9284,394,2022-03-12,Preventivo,205,1,Ubicacion_C,2022-03-07,0,Compresor,Fabricante_B,Modelo_8,477,583
9285,47,2022-03-12,Preventivo,990,2,Ubicacion_C,2022-03-07,0,Motor,Fabricante_D,Modelo_10,351,714
9286,494,2022-03-12,Correctivo,1555,15,Ubicacion_D,2022-03-07,1,Generador,Fabricante_B,Modelo_4,365,656
9287,384,2022-03-12,Preventivo,497,1,Ubicacion_C,2022-03-07,0,Motor,Fabricante_A,Modelo_1,208,773
9288,142,2022-03-12,Preventivo,328,2,Ubicacion_D,2022-03-07,0,Generador,Fabricante_C,Modelo_9,110,604
9289,325,2022-03-12,Correctivo,2715,21,Ubicacion_B,2022-03-07,1,Bomba,Fabricante_C,Modelo_5,365,930
9290,286,2022-03-12,Preventivo,622,1,Ubicacion_A,2022-03-07,0,Generador,Fabricante_C,Modelo_9,418,668
9291,33,2022-03-12,Preventivo,955,1,Ubicacion_A,2022-03-07,0,Generador,Fabricante_C,Modelo_10,128,613
9292,499,2022-03-13,Preventivo,596,1,Ubicacion_D,2022-03-07,0,Motor,Fabricante_D,Modelo_8,477,512
9293,355,2022-03-13,Correctivo,1753,4,Ubicacion_C,2022-03-07,1,Generador,Fabricante_A,Modelo_6,415,715
9294,237,2022-03-13,Preventivo,319,2,Ubicacion_D,2022-03-07,0,Motor,Fabricante_C,Modelo_2,73,858
9295,327,2022-03-13,Preventivo,557,2,Ubicacion_C,2022-03-07,0,Generador,Fabricante_A,Modelo_7,208,771
